row.id,Genus_Species,altname,nametype,complex,with.data
373,Acronicta betulae,Acronicta betulae,binomial,FALSE,FALSE
374,Acronicta betulae,River Birch Dagger,english,FALSE,FALSE
375,Acronicta browni,Acronicta browni,binomial,FALSE,FALSE
376,Acronicta brumosa,Acronicta brumosa,binomial,FALSE,FALSE
377,Acronicta brumosa,Charred Dagger,english,FALSE,FALSE
378,Acronicta clarescens,Acronicta clarescens,binomial,FALSE,FALSE
379,Acronicta clarescens,Clear Dagger,english,FALSE,FALSE
380,Acronicta connecta,Acronicta connecta,binomial,FALSE,FALSE
381,Acronicta connecta,Connected Dagger,english,FALSE,FALSE
382,Acronicta cryptica,Acronicta cryptica,binomial,FALSE,FALSE
383,Acronicta cryptica,Cryptic Oak Dagger,english,FALSE,FALSE
384,Acronicta cyanescens,Acronicta cyanescens,binomial,FALSE,FALSE
385,Acronicta cyanescens,Blue-gray Dagger,english,FALSE,FALSE
386,Acronicta dolli,Acronicta dolli,binomial,FALSE,FALSE
387,Acronicta dolli,Doll's Dagger,english,FALSE,FALSE
388,Acronicta edolata,Acronicta edolata,binomial,FALSE,FALSE
389,Acronicta exilis,Acronicta exilis,binomial,FALSE,FALSE
390,Acronicta exilis,Lesser Oak Dagger,english,FALSE,FALSE
391,Acronicta extricata,Acronicta extricata,binomial,FALSE,FALSE
392,Acronicta falcula,Acronicta falcula,binomial,FALSE,FALSE
393,Acronicta falcula,Hazel Dagger,english,FALSE,FALSE
394,Acronicta fallax,Acronicta fallax,binomial,FALSE,FALSE
395,Acronicta fallax,Green Marvel,english,FALSE,FALSE
396,Acronicta fragilis,Acronicta fragilis,binomial,FALSE,FALSE
397,Acronicta fragilis,Fragile Dagger,english,FALSE,FALSE
398,Acronicta funeralis,Acronicta funeralis,binomial,FALSE,FALSE
399,Acronicta funeralis,Funerary Dagger,english,FALSE,FALSE
400,Acronicta grisea,Acronicta grisea,binomial,FALSE,FALSE
401,Acronicta grisea,Gray Dagger,english,FALSE,FALSE
402,Acronicta hamamelis,Acronicta hamamelis,binomial,FALSE,FALSE
403,Acronicta hamamelis,Witch Hazel Dagger,english,FALSE,FALSE
404,Acronicta hasta,Acronicta hasta,binomial,FALSE,FALSE
405,Acronicta hasta,Cherry Dagger,english,FALSE,FALSE
406,Acronicta hastulifera,Acronicta hastulifera,binomial,FALSE,TRUE
407,Acronicta hastulifera,Frosted Dagger,english,FALSE,FALSE
408,Acronicta heitzmani,Acronicta heitzmani,binomial,FALSE,FALSE
409,Acronicta heitzmani,Heitzman's Dagger,english,FALSE,FALSE
410,Acronicta immodica,Acronicta immodica,binomial,FALSE,FALSE
411,Acronicta immodica,Medium Oak Dagger,english,FALSE,FALSE
412,Acronicta impleta,Acronicta impleta,binomial,FALSE,TRUE
413,Acronicta impleta,Powered Dagger,english,FALSE,FALSE
414,Acronicta impressa,Acronicta impressa,binomial,FALSE,FALSE
415,Acronicta impressa,Impressive Dagger,english,FALSE,FALSE
416,Acronicta increta,Acronicta increta,binomial,FALSE,FALSE
417,Acronicta increta,Eclipsed Oak Dagger,english,FALSE,FALSE
418,Acronicta innotata,Acronicta innotata,binomial,FALSE,TRUE
419,Acronicta innotata,Unmarked Dagger,english,FALSE,FALSE
420,Acronicta insita,Acronicta insita,binomial,FALSE,FALSE
421,Acronicta insita,Large Gray Dagger,english,FALSE,FALSE
422,Acronicta insularis,Acronicta insularis,binomial,FALSE,TRUE
423,Acronicta insularis,Marsh Dagger,english,FALSE,FALSE
424,Acronicta interrupta,Acronicta interrupta,binomial,FALSE,FALSE
425,Acronicta interrupta,Interrupted Dagger,english,FALSE,FALSE
426,Acronicta laetifica,Acronicta laetifica,binomial,FALSE,FALSE
427,Acronicta laetifica,Pleasant Dagger,english,FALSE,FALSE
428,Acronicta lanceolaria,Acronicta lanceolaria,binomial,FALSE,FALSE
429,Acronicta lepetita,Acronicta lepetita,binomial,FALSE,TRUE
430,Acronicta lepusculina,Acronicta lepusculina,binomial,FALSE,FALSE
431,Acronicta lepusculina,Cottonwood Dagger,english,FALSE,FALSE
432,Acronicta lithospila,Acronicta lithospila,binomial,FALSE,FALSE
433,Acronicta lithospila,Streaked Dagger,english,FALSE,FALSE
434,Acronicta liturata,Acronicta liturata,binomial,FALSE,FALSE
435,Acronicta lobeliae,Acronicta lobeliae,binomial,FALSE,FALSE
436,Acronicta lobeliae,Greater Oak Dagger,english,FALSE,FALSE
437,Acronicta longa,Acronicta longa,binomial,FALSE,FALSE
438,Acronicta longa,Long-winged Dagger,english,FALSE,FALSE
439,Acronicta lupini,Acronicta lupini,binomial,FALSE,FALSE
440,Acronicta lupini,The Little Bear,english,FALSE,FALSE
441,Acronicta mansueta,Acronicta mansueta,binomial,FALSE,FALSE
442,Acronicta mansueta,Gentle Dagger,english,FALSE,FALSE
443,Acronicta marmorata,Acronicta marmorata,binomial,FALSE,FALSE
444,Acronicta marmorata,Marbled Oak Dagger,english,FALSE,FALSE
445,Acronicta menyanthidis,Acronicta menyanthidis,binomial,FALSE,FALSE
446,Acronicta modica,Acronicta modica,binomial,FALSE,FALSE
447,Acronicta modica,Hesitant Dagger,english,FALSE,FALSE
448,Acronicta morula,Acronicta morula,binomial,FALSE,FALSE
449,Acronicta morula,Ochre Dagger,english,FALSE,FALSE
450,Acronicta nigrosuffusa,Acronicta nigrosuffusa,binomial,FALSE,FALSE
451,Acronicta noctivaga,Acronicta noctivaga,binomial,FALSE,FALSE
452,Acronicta noctivaga,Night-Wandering Dagger,english,FALSE,FALSE
453,Acronicta oblinita,Acronicta oblinita,binomial,FALSE,TRUE
454,Acronicta oblinita,Smeared Dagger,english,FALSE,FALSE
455,Acronicta othello,Acronicta othello,binomial,FALSE,FALSE
456,Acronicta ovata,Acronicta ovata,binomial,FALSE,TRUE
457,Acronicta ovata,Epauleted Ovate Dagger,english,FALSE,FALSE
458,Acronicta parallela,Acronicta parallela,binomial,FALSE,FALSE
459,Acronicta perblanda,Acronicta perblanda,binomial,FALSE,FALSE
460,Acronicta perdita,Acronicta perdita,binomial,FALSE,FALSE
461,Acronicta perdita,Pacific Dagger,english,FALSE,FALSE
462,Acronicta quadrata,Acronicta quadrata,binomial,FALSE,FALSE
463,Acronicta radcliffei,Acronicta radcliffei,binomial,FALSE,FALSE
464,Acronicta radcliffei,Radcliffe's Dagger,english,FALSE,FALSE
465,Acronicta retardata,Acronicta retardata,binomial,FALSE,TRUE
466,Acronicta retardata,Retarded Dagger,english,FALSE,FALSE
467,Acronicta rubricoma,Acronicta rubricoma,binomial,FALSE,TRUE
468,Acronicta rubricoma,Hackberry Dagger,english,FALSE,FALSE
469,Acronicta sinescripta,Acronicta sinescripta,binomial,FALSE,FALSE
470,Acronicta sperata,Acronicta sperata,binomial,FALSE,FALSE
471,Acronicta spinea,Acronicta spinea,binomial,FALSE,FALSE
472,Acronicta spinigera,Acronicta spinigera,binomial,FALSE,FALSE
473,Acronicta spinigera,Nondescript Dagger,english,FALSE,FALSE
474,Acronicta strigulata,Acronicta strigulata,binomial,FALSE,FALSE
475,Acronicta strigulata,Strigulose Dagger,english,FALSE,FALSE
476,Acronicta superans,Acronicta superans,binomial,FALSE,FALSE
477,Acronicta superans,Splendid Dagger,english,FALSE,FALSE
478,Acronicta texana,Acronicta texana,binomial,FALSE,FALSE
479,Acronicta thoracica,Acronicta thoracica,binomial,FALSE,FALSE
480,Acronicta tota,Acronicta tota,binomial,FALSE,FALSE
481,Acronicta tristis,Acronicta tristis,binomial,FALSE,FALSE
482,Acronicta tristis,Sad Dagger,english,FALSE,FALSE
483,Acronicta tritona,Acronicta tritona,binomial,FALSE,FALSE
484,Acronicta tritona,Triton Dagger,english,FALSE,FALSE
485,Acronicta valliscola,Acronicta valliscola,binomial,FALSE,FALSE
486,Acronicta vinnula,Acronicta vinnula,binomial,FALSE,FALSE
487,Acronicta vinnula,Delightful Dagger,english,FALSE,FALSE
488,Acronicta vulpina,Acronicta vulpina,binomial,FALSE,FALSE
489,Acronicta vulpina,Miller Dagger,english,FALSE,FALSE
490,Acronicta wiklei,Acronicta wiklei,binomial,FALSE,FALSE
491,Acroplectis haemanthes,Acroplectis haemanthes,binomial,FALSE,FALSE
492,Acroria pulchra,Acroria pulchra,binomial,FALSE,FALSE
493,Acsala anomala,Acsala anomala,binomial,FALSE,FALSE
494,Actebia balanitis,Actebia balanitis,binomial,FALSE,FALSE
495,Actebia fennica,Actebia fennica,binomial,FALSE,FALSE
496,Actebia fennica,Finland Dart Moth,english,FALSE,FALSE
497,Actias luna,Actias luna,binomial,FALSE,TRUE
498,Actias luna,Luna Moth,english,FALSE,FALSE
499,Actrix dissimulatrix,Actrix dissimulatrix,binomial,FALSE,FALSE
500,Actrix nyssaecolella,Actrix nyssaecolella,binomial,FALSE,FALSE
501,Actrix nyssaecolella,Tupelo Leaffolder Moth,english,FALSE,FALSE
502,Adaina ambrosiae,Adaina ambrosiae,binomial,FALSE,FALSE
503,Adaina ambrosiae,Ambrosia Plume Moth,english,FALSE,FALSE
504,Adaina bipunctatus,Adaina bipunctatus,binomial,FALSE,FALSE
505,Adaina cinerascens,Adaina cinerascens,binomial,FALSE,FALSE
506,Adaina ipomoeae,Adaina ipomoeae,binomial,FALSE,FALSE
507,Adaina montanus,Adaina montanus,binomial,FALSE,FALSE
508,Adaina perplexus,Adaina perplexus,binomial,FALSE,FALSE
509,Adaina primulacea,Adaina primulacea,binomial,FALSE,FALSE
510,Adaina simplicius,Adaina simplicius,binomial,FALSE,FALSE
511,Adaina thomae,Adaina thomae,binomial,FALSE,FALSE
512,Adaina zephyria,Adaina zephyria,binomial,FALSE,FALSE
513,Adanarsa intransitella,Adanarsa intransitella,binomial,FALSE,FALSE
514,Adela astrella,Adela astrella,binomial,FALSE,FALSE
515,Adela caeruleella,Adela caeruleella,binomial,FALSE,FALSE
516,Adela caeruleella,Southern Longhorn Moth,english,FALSE,FALSE
517,Adela eldorada,Adela eldorada,binomial,FALSE,FALSE
518,Adela flammeusella,Adela flammeusella,binomial,FALSE,FALSE
519,Adela oplerella,Adela oplerella,binomial,FALSE,FALSE
520,Adela punctiferella,Adela punctiferella,binomial,FALSE,FALSE
521,Adela purpurea,Adela purpurea,binomial,FALSE,FALSE
522,Adela ridingsella,Adela ridingsella,binomial,FALSE,FALSE
523,Adela ridingsella,Ridings' Fairy Moth,english,FALSE,FALSE
524,Adela septentrionella,Adela septentrionella,binomial,FALSE,FALSE
525,Adela singulella,Adela singulella,binomial,FALSE,FALSE
526,Adela thorpella,Adela thorpella,binomial,FALSE,FALSE
527,Adela trigrapha,Adela trigrapha,binomial,FALSE,FALSE
528,Adeloneivaia isara,Adeloneivaia isara,binomial,FALSE,FALSE
529,Adelpha basiloides,Adelpha basiloides,binomial,FALSE,FALSE
530,Adelpha californica,Adelpha californica,binomial,FALSE,FALSE
531,Adelpha eulalia,Adelpha eulalia,binomial,FALSE,FALSE
532,Adelpha fessonia,Adelpha fessonia,binomial,FALSE,FALSE
533,Adelphagrotis carissima,Adelphagrotis carissima,binomial,FALSE,FALSE
534,Adelphagrotis indeterminata,Adelphagrotis indeterminata,binomial,FALSE,FALSE
535,Adelphagrotis stellaris,Adelphagrotis stellaris,binomial,FALSE,FALSE
536,Adelphia petrella,Adelphia petrella,binomial,FALSE,FALSE
537,Adhemarius blanchardorum,Adhemarius blanchardorum,binomial,FALSE,FALSE
538,Adhemarius blanchardorum,Blanchard's Sphinx Moth,english,FALSE,FALSE
539,Admetovis icarus,Admetovis icarus,binomial,FALSE,FALSE
540,Admetovis oxymorus,Admetovis oxymorus,binomial,FALSE,FALSE
541,Admetovis similaris,Admetovis similaris,binomial,FALSE,FALSE
542,Adoneta bicaudata,Adoneta bicaudata,binomial,FALSE,FALSE
543,Adoneta gemina,Adoneta gemina,binomial,FALSE,FALSE
544,Adoneta pygmaea,Adoneta pygmaea,binomial,FALSE,FALSE
545,Adoneta spinuloides,Adoneta spinuloides,binomial,FALSE,TRUE
546,Adoneta spinuloides,Purple-crested Slug Moth,english,FALSE,FALSE
547,Adopaeoides prittwitzi,Adopaeoides prittwitzi,binomial,FALSE,FALSE
548,Adoxophyes furcatana,Adoxophyes furcatana,binomial,FALSE,FALSE
549,Adoxophyes negundana,Adoxophyes negundana,binomial,FALSE,FALSE
550,Adoxophyes negundana,Shimmering Adoxophyes Moth,english,FALSE,FALSE
551,Aellopos clavipes,Aellopos clavipes,binomial,FALSE,FALSE
552,Aellopos clavipes,Clavipes Sphinx Moth,english,FALSE,FALSE
553,Aellopos fadus,Aellopos fadus,binomial,FALSE,FALSE
554,Aellopos fadus,Fadus Sphinx Moth,english,FALSE,FALSE
555,Aellopos tantalus,Aellopos tantalus,binomial,FALSE,FALSE
556,Aellopos tantalus,Tantalus Sphinx Moth,english,FALSE,FALSE
557,Aellopos titan,Aellopos titan,binomial,FALSE,FALSE
558,Aellopos titan,Titan Sphinx Moth,english,FALSE,FALSE
559,Aethaloida packardaria,Aethaloida packardaria,binomial,FALSE,FALSE
560,Aethalura intertexta,Aethalura intertexta,binomial,FALSE,FALSE
561,Aethalura intertexta,Four-Barred Gray Moth,english,FALSE,FALSE
562,Aethes angulatana,Aethes angulatana,binomial,FALSE,FALSE
563,Aethes angustana,Aethes angustana,binomial,FALSE,FALSE
564,Aethes argentilimitana,Aethes argentilimitana,binomial,FALSE,FALSE
565,Aethes atomosana,Aethes atomosana,binomial,FALSE,FALSE
566,Aethes baloghi,Aethes baloghi,binomial,FALSE,FALSE
567,Aethes biscana,Aethes biscana,binomial,FALSE,FALSE
568,Aethes bomonana,Aethes bomonana,binomial,FALSE,FALSE
569,Aethes deutschiana,Aethes deutschiana,binomial,FALSE,FALSE
570,Aethes fernaldana,Aethes fernaldana,binomial,FALSE,FALSE
571,Aethes floccosana,Aethes floccosana,binomial,FALSE,FALSE
572,Aethes heleniana,Aethes heleniana,binomial,FALSE,FALSE
573,Aethes intactana,Aethes intactana,binomial,FALSE,FALSE
574,Aethes interruptofasciata,Aethes interruptofasciata,binomial,FALSE,FALSE
575,Aethes louisiana,Aethes louisiana,binomial,FALSE,FALSE
576,Aethes matheri,Aethes matheri,binomial,FALSE,FALSE
577,Aethes matthewcruzi,Aethes matthewcruzi,binomial,FALSE,FALSE
578,Aethes monera,Aethes monera,binomial,FALSE,FALSE
579,Aethes mymara,Aethes mymara,binomial,FALSE,FALSE
580,Aethes obliquana,Aethes obliquana,binomial,FALSE,FALSE
581,Aethes patricia,Aethes patricia,binomial,FALSE,FALSE
582,Aethes promptana,Aethes promptana,binomial,FALSE,FALSE
583,Aethes rana,Aethes rana,binomial,FALSE,FALSE
584,Aethes razowskii,Aethes razowskii,binomial,FALSE,FALSE
585,Aethes razowskii,Razowski's Aethes Moth,english,FALSE,FALSE
586,Aethes ringsi,Aethes ringsi,binomial,FALSE,FALSE
587,Aethes ringsi,Rings' Aethes Moth,english,FALSE,FALSE
588,Aethes rutilana,Aethes rutilana,binomial,FALSE,FALSE
589,Aethes seriatana,Aethes seriatana,binomial,FALSE,FALSE
590,Aethes seriatana,Seriated Aethes Moth,english,FALSE,FALSE
591,Aethes sexdentata,Aethes sexdentata,binomial,FALSE,FALSE
592,Aethes smeathmanniana,Aethes smeathmanniana,binomial,FALSE,FALSE
593,Aethes smeathmanniana,Smeathmann's Aethes Moth,english,FALSE,FALSE
594,Aethes sonorae,Aethes sonorae,binomial,FALSE,FALSE
595,Aethes sonorae,Streaked Aethes Moth,english,FALSE,FALSE
596,Aethes spartinana,Aethes spartinana,binomial,FALSE,FALSE
597,Aethes terriae,Aethes terriae,binomial,FALSE,FALSE
598,Aethes triassumenta,Aethes triassumenta,binomial,FALSE,FALSE
599,Aethes vachelliana,Aethes vachelliana,binomial,FALSE,FALSE
600,Aethes westratei,Aethes westratei,binomial,FALSE,FALSE
601,Aethiophysa consimilis,Aethiophysa consimilis,binomial,FALSE,FALSE
602,Aethiophysa delicata,Aethiophysa delicata,binomial,FALSE,FALSE
603,Aethiophysa dualis,Aethiophysa dualis,binomial,FALSE,FALSE
604,Aethiophysa extorris,Aethiophysa extorris,binomial,FALSE,FALSE
605,Aethiophysa invisalis,Aethiophysa invisalis,binomial,FALSE,FALSE
606,Aetole aprica,Aetole aprica,binomial,FALSE,FALSE
607,Aetole bella,Aetole bella,binomial,FALSE,FALSE
608,Aetole cera,Aetole cera,binomial,FALSE,FALSE
609,Aetole extraneella,Aetole extraneella,binomial,FALSE,FALSE
610,Aetole favonia,Aetole favonia,binomial,FALSE,FALSE
611,Aetole prenticei,Aetole prenticei,binomial,FALSE,FALSE
612,Aetole schulzella,Aetole schulzella,binomial,FALSE,FALSE
613,Aetole tripunctella,Aetole tripunctella,binomial,FALSE,FALSE
614,Aetole unipunctella,Aetole unipunctella,binomial,FALSE,FALSE
615,Afeda biloba,Afeda biloba,binomial,FALSE,FALSE
616,Afilia oslari,Afilia oslari,binomial,FALSE,FALSE
617,Afotella cylindrica,Afotella cylindrica,binomial,FALSE,FALSE
618,Afrida exegens,Afrida exegens,binomial,FALSE,FALSE
619,Afrida minuta,Afrida minuta,binomial,FALSE,FALSE
620,Afrida ydatodes,Afrida ydatodes,binomial,FALSE,FALSE
621,Afrida ydatodes,Dyar's Lichen Moth,english,FALSE,FALSE
622,Agapema anona anona,Agapema anona anona,binomial,FALSE,FALSE
623,Agapema anona anona,Mexican Agapema Moth,english,FALSE,FALSE
624,Agapema anona dyari,Agapema anona dyari,binomial,FALSE,FALSE
625,Agapema anona platensis,Agapema anona platensis,binomial,FALSE,FALSE
626,Agapema galbina,Agapema galbina,binomial,FALSE,FALSE
627,Agapema galbina,Greasewood Moth,english,FALSE,FALSE
628,Agapema homogena,Agapema homogena,binomial,FALSE,FALSE
629,Agapeta zoegana,Agapeta zoegana,binomial,FALSE,FALSE
630,Agapeta zoegana,Knapweed Root-borer Moth,english,FALSE,FALSE
631,Agaraea semivitrea,Agaraea semivitrea,binomial,FALSE,FALSE
632,Agathodes monstralis,Agathodes monstralis,binomial,FALSE,FALSE
633,Agathymus alliae,Agathymus alliae,binomial,FALSE,FALSE
634,Agathymus aryxna,Agathymus aryxna,binomial,FALSE,FALSE
635,Agathymus baueri,Agathymus baueri,binomial,FALSE,FALSE
636,Agathymus chisosensis,Agathymus chisosensis,binomial,FALSE,FALSE
637,Agathymus estelleae,Agathymus estelleae,binomial,FALSE,FALSE
638,Agathymus evansi,Agathymus evansi,binomial,FALSE,FALSE
639,Agathymus gentryi,Agathymus gentryi,binomial,FALSE,FALSE
640,Agathymus gilberti,Agathymus gilberti,binomial,FALSE,FALSE
641,Agathymus mariae,Agathymus mariae,binomial,FALSE,FALSE
642,Agathymus neumoegeni,Agathymus neumoegeni,binomial,FALSE,FALSE
643,Agathymus polingi,Agathymus polingi,binomial,FALSE,FALSE
644,Agathymus stephensi,Agathymus stephensi,binomial,FALSE,FALSE
645,Agdistis americana,Agdistis americana,binomial,FALSE,FALSE
646,Aglais io,Aglais io,binomial,FALSE,FALSE
647,Aglais milberti,Aglais milberti,binomial,FALSE,TRUE
648,Aglais milberti,Milbert's Tortoiseshell,english,FALSE,FALSE
649,Aglais milberti,MITO,code,FALSE,TRUE
650,Aglais milberti,Nymphalis milberti,binomial,FALSE,TRUE
651,Aglaonice otignatha,Aglaonice otignatha,binomial,FALSE,FALSE
652,Aglossa acallalis,Aglossa acallalis,binomial,FALSE,FALSE
653,Aglossa baba,Aglossa baba,binomial,FALSE,FALSE
654,Aglossa cacamica,Aglossa cacamica,binomial,FALSE,FALSE
655,Aglossa caprealis,Aglossa caprealis,binomial,FALSE,FALSE
656,Aglossa caprealis,Stored Grain Moth,english,FALSE,FALSE
657,Aglossa costiferalis,Aglossa costiferalis,binomial,FALSE,FALSE
658,Aglossa cuprina,Aglossa cuprina,binomial,FALSE,FALSE
659,Aglossa cuprina,Grease Moth,english,FALSE,FALSE
660,Aglossa disciferalis,Aglossa disciferalis,binomial,FALSE,FALSE
661,Aglossa disciferalis,Pink-masked Pyralid Moth,english,FALSE,FALSE
662,Aglossa electalis,Aglossa electalis,binomial,FALSE,FALSE
663,Aglossa furva,Aglossa furva,binomial,FALSE,FALSE
664,Aglossa gigantalis,Aglossa gigantalis,binomial,FALSE,FALSE
665,Aglossa oculalis,Aglossa oculalis,binomial,FALSE,FALSE
666,Aglossa pinguinalis,Aglossa pinguinalis,binomial,FALSE,FALSE
667,Aglossa pinguinalis,Large Tabby Moth,english,FALSE,FALSE
668,Agnippe abdita,Agnippe abdita,binomial,FALSE,FALSE
669,Agnippe biscolorella,Agnippe biscolorella,binomial,FALSE,FALSE
670,Agnippe crinella,Agnippe crinella,binomial,FALSE,FALSE
671,Agnippe evippeella,Agnippe evippeella,binomial,FALSE,FALSE
672,Agnippe fuscopulvella,Agnippe fuscopulvella,binomial,FALSE,FALSE
673,Agnippe laudatella,Agnippe laudatella,binomial,FALSE,FALSE
674,Agnippe leuconota,Agnippe leuconota,binomial,FALSE,FALSE
675,Agnippe prunifoliella,Agnippe prunifoliella,binomial,FALSE,FALSE
676,Agnorisma badinodis,Agnorisma badinodis,binomial,FALSE,TRUE
677,Agnorisma badinodis,Pale-banded Dart Moth,english,FALSE,FALSE
678,Agnorisma bollii,Agnorisma bollii,binomial,FALSE,FALSE
679,Agnorisma bugrai,Agnorisma bugrai,binomial,FALSE,FALSE
680,Agnorisma bugrai,Collared Dart Moth,english,FALSE,FALSE
681,Agonochaetia conspersa,Agonochaetia conspersa,binomial,FALSE,FALSE
682,Agonopterix alstroemeriana,Agonopterix alstroemeriana,binomial,FALSE,FALSE
683,Agonopterix alstroemeriana,Poison Hemlock Moth,english,FALSE,FALSE
684,Agonopterix amissella,Agonopterix amissella,binomial,FALSE,FALSE
685,Agonopterix amyrisella,Agonopterix amyrisella,binomial,FALSE,FALSE
686,Agonopterix antennariella,Agonopterix antennariella,binomial,FALSE,FALSE
687,Agonopterix arenella,Agonopterix arenella,binomial,FALSE,FALSE
688,Agonopterix argillacea,Agonopterix argillacea,binomial,FALSE,FALSE
689,Agonopterix arnicella,Agonopterix arnicella,binomial,FALSE,FALSE
690,Agonopterix atrodorsella,Agonopterix atrodorsella,binomial,FALSE,FALSE
691,Agonopterix cajonensis,Agonopterix cajonensis,binomial,FALSE,FALSE
692,Agonopterix canadensis,Agonopterix canadensis,binomial,FALSE,FALSE
693,Agonopterix canadensis,Canadian Agonopterix Moth,english,FALSE,FALSE
694,Agonopterix chrautis,Agonopterix chrautis,binomial,FALSE,FALSE
695,Agonopterix ciliella,Agonopterix ciliella,binomial,FALSE,FALSE
696,Agonopterix clarkei,Agonopterix clarkei,binomial,FALSE,FALSE
697,Agonopterix clemensella,Agonopterix clemensella,binomial,FALSE,FALSE
698,Agonopterix conterminella,Agonopterix conterminella,binomial,FALSE,FALSE
699,Agonopterix costimacula,Agonopterix costimacula,binomial,FALSE,FALSE
700,Agonopterix cratia,Agonopterix cratia,binomial,FALSE,FALSE
701,Agonopterix curvilineella,Agonopterix curvilineella,binomial,FALSE,FALSE
702,Agonopterix curvilineella,Curved-line Agonopterix Moth,english,FALSE,FALSE
703,Agonopterix dammersi,Agonopterix dammersi,binomial,FALSE,FALSE
704,Agonopterix dimorphella,Agonopterix dimorphella,binomial,FALSE,FALSE
705,Agonopterix eupatoriiella,Agonopterix eupatoriiella,binomial,FALSE,FALSE
706,Agonopterix flavicomella,Agonopterix flavicomella,binomial,FALSE,FALSE
