"","hex","Year","Month","Day","Code","ntot"
"9090",622,2007,5,7,"RP",96
"9091",622,2007,5,8,"Oth",1
"9092",622,2007,5,8,"RL",4
"9093",622,2007,5,8,"RP",5
"9094",622,2007,5,10,"Oth",2
"9095",622,2007,5,10,"RL",7
"9096",622,2007,5,10,"RP",40
"9097",622,2007,5,11,"RP",10
"9098",622,2007,5,12,"Oth",19
"9099",622,2007,5,12,"RL",10
"9100",622,2007,5,12,"RP",86
"9101",622,2007,5,14,"RP",6
"9102",622,2007,5,15,"Oth",17
"9103",622,2007,5,15,"RL",8
"9104",622,2007,5,15,"RP",127
"9105",622,2007,5,16,"Oth",4
"9106",622,2007,5,16,"RL",18
"9107",622,2007,5,16,"RP",65
"9108",622,2007,5,21,"Oth",14
"9109",622,2007,5,21,"RL",41
"9110",622,2007,5,21,"RP",111
"9111",622,2007,5,22,"Oth",3
"9112",622,2007,5,22,"RL",3
"9113",622,2007,5,22,"RP",57
"9114",622,2007,5,23,"Oth",7
"9115",622,2007,5,23,"RL",18
"9116",622,2007,5,23,"RP",49
"9117",622,2007,5,24,"Oth",2
"9118",622,2007,5,24,"RL",30
"9119",622,2007,5,24,"RP",22
"9120",622,2007,5,25,"Oth",10
"9121",622,2007,5,25,"RL",7
"9122",622,2007,5,25,"RP",3
"9123",622,2007,5,26,"Oth",5
"9124",622,2007,5,26,"RL",213
"9125",622,2007,5,26,"RP",40
"9126",622,2007,5,27,"Oth",27
"9127",622,2007,5,27,"RL",135
"9128",622,2007,5,27,"RP",97
"9129",622,2007,5,29,"Oth",3
"9130",622,2007,5,29,"RL",25
"9131",622,2007,5,29,"RP",71
"9132",622,2007,5,30,"Oth",1
"9133",622,2007,5,30,"RL",8
"9134",622,2007,5,31,"Oth",5
"9135",622,2007,5,31,"RL",121
"9136",622,2007,5,31,"RP",57
"9137",622,2007,6,1,"Oth",14
"9138",622,2007,6,1,"RE",4
"9139",622,2007,6,1,"RL",26
"9140",622,2007,6,1,"RP",33
"9141",622,2007,6,2,"Oth",8
"9142",622,2007,6,2,"RL",100
"9143",622,2007,6,2,"RP",20
"9144",622,2007,6,5,"Oth",10
"9145",622,2007,6,5,"RL",90
"9146",622,2007,6,5,"RP",12
"9147",622,2007,6,6,"Oth",3
"9148",622,2007,6,6,"RP",16
"9149",622,2007,6,8,"Oth",11
"9150",622,2007,6,8,"RE",21
"9151",622,2007,6,8,"RL",100
"9152",622,2007,6,8,"RP",55
"9153",622,2007,6,9,"Oth",2
"9154",622,2007,6,9,"RE",4
"9155",622,2007,6,9,"RL",45
"9156",622,2007,6,9,"RP",22
"9157",622,2007,6,10,"Oth",2
"9158",622,2007,6,10,"RE",105
"9159",622,2007,6,10,"RL",96
"9160",622,2007,6,10,"RP",323
"9161",622,2007,6,11,"Oth",10
"9162",622,2007,6,11,"RE",6
"9163",622,2007,6,11,"RL",20
"9164",622,2007,6,11,"RP",47
"9165",622,2007,6,15,"RE",2
"9166",622,2007,6,15,"RL",8
"9167",622,2007,6,15,"RP",2
"9168",622,2007,6,16,"Oth",3
"9169",622,2007,6,16,"RE",3
"9170",622,2007,6,16,"RL",27
"9171",622,2007,6,16,"RP",311
"9172",622,2007,6,17,"Oth",9
"9173",622,2007,6,17,"RL",1
"9174",622,2007,6,17,"RP",34
"9175",622,2007,6,19,"Oth",5
"9176",622,2007,6,19,"RE",3
"9177",622,2007,6,19,"RL",28
"9178",622,2007,6,19,"RP",8
"9179",622,2007,6,21,"RE",1
"9180",622,2007,6,21,"RL",5
"9181",622,2007,6,21,"RP",1
"9182",622,2007,6,23,"Oth",32
"9183",622,2007,6,23,"RE",7
"9184",622,2007,6,23,"RL",55
"9185",622,2007,6,23,"RP",42
"9186",622,2007,6,26,"Oth",22
"9187",622,2007,6,26,"RE",6
"9188",622,2007,6,26,"RL",71
"9189",622,2007,6,26,"RP",10
"9190",622,2007,6,27,"Oth",3
"9191",622,2007,6,27,"RE",1
"9192",622,2007,6,27,"RL",12
"9193",622,2007,6,27,"RP",2
"9194",622,2007,6,28,"Oth",8
"9195",622,2007,6,28,"RE",16
"9196",622,2007,6,28,"RL",603
"9197",622,2007,6,28,"RP",89
"9198",622,2007,6,29,"Oth",3
"9199",622,2007,6,29,"RL",1
"9200",622,2007,6,29,"RP",3
"9201",622,2007,6,30,"Oth",117
"9202",622,2007,6,30,"RE",20
"9203",622,2007,6,30,"RL",151
"9204",622,2007,6,30,"RP",2074
"9205",622,2007,7,1,"Oth",24
"9206",622,2007,7,1,"RL",14
"9207",622,2007,7,1,"RP",449
"9208",622,2007,7,3,"Oth",52
"9209",622,2007,7,3,"RE",14
"9210",622,2007,7,3,"RL",174
"9211",622,2007,7,3,"RP",638
"9212",622,2007,7,4,"Oth",5
"9213",622,2007,7,4,"RE",3
"9214",622,2007,7,4,"RL",19
"9215",622,2007,7,4,"RP",4
"9216",622,2007,7,7,"Oth",6
"9217",622,2007,7,7,"RL",2
"9218",622,2007,7,7,"RP",6
"9219",622,2007,7,8,"Oth",94
"9220",622,2007,7,8,"RP",1
"9221",622,2007,7,9,"Oth",28
"9222",622,2007,7,9,"RE",4
"9223",622,2007,7,9,"RL",117
"9224",622,2007,7,9,"RP",44
"9225",622,2007,7,10,"Oth",17
"9226",622,2007,7,10,"RL",66
"9227",622,2007,7,10,"RP",216
"9228",622,2007,7,12,"Oth",59
"9229",622,2007,7,12,"RE",3
"9230",622,2007,7,12,"RL",92
"9231",622,2007,7,12,"RP",26
"9232",622,2007,7,13,"Oth",18
"9233",622,2007,7,13,"RE",1
"9234",622,2007,7,13,"RL",8
"9235",622,2007,7,13,"RP",52
"9236",622,2007,7,14,"Oth",49
"9237",622,2007,7,14,"RE",2
"9238",622,2007,7,14,"RL",6
"9239",622,2007,7,14,"RP",74
"9240",622,2007,7,15,"Oth",31
"9241",622,2007,7,15,"RP",13
"9242",622,2007,7,16,"Oth",63
"9243",622,2007,7,16,"RL",147
"9244",622,2007,7,16,"RP",66
"9245",622,2007,7,17,"Oth",4
"9246",622,2007,7,17,"RL",2
"9247",622,2007,7,17,"RP",14
"9248",622,2007,7,19,"Oth",32
"9249",622,2007,7,19,"RL",49
"9250",622,2007,7,19,"RP",53
"9251",622,2007,7,20,"Oth",2
"9252",622,2007,7,20,"RP",2
"9253",622,2007,7,21,"Oth",24
"9254",622,2007,7,21,"RE",5
"9255",622,2007,7,21,"RL",54
"9256",622,2007,7,21,"RP",23
"9257",622,2007,7,22,"Oth",1
"9258",622,2007,7,22,"RE",1
"9259",622,2007,7,22,"RP",13
"9260",622,2007,7,24,"Oth",18
"9261",622,2007,7,24,"RL",48
"9262",622,2007,7,24,"RP",32
"9263",622,2007,7,25,"Oth",36
"9264",622,2007,7,25,"RL",110
"9265",622,2007,7,25,"RP",25
"9266",622,2007,7,26,"Oth",18
"9267",622,2007,7,26,"RL",19
"9268",622,2007,7,26,"RP",21
"9269",622,2007,7,27,"Oth",2
"9270",622,2007,7,27,"RL",1
"9271",622,2007,7,27,"RP",19
"9272",622,2007,7,28,"Oth",32
"9273",622,2007,7,28,"RE",1
"9274",622,2007,7,28,"RL",33
"9275",622,2007,7,28,"RP",230
"9276",622,2007,7,29,"Oth",54
"9277",622,2007,7,29,"RL",16
"9278",622,2007,7,29,"RP",81
"9279",622,2007,7,30,"Oth",3
"9280",622,2007,7,30,"RL",23
"9281",622,2007,7,30,"RP",18
"9282",622,2007,8,1,"Oth",17
"9283",622,2007,8,1,"RP",12
"9284",622,2007,8,2,"Oth",18
"9285",622,2007,8,2,"RL",1
"9286",622,2007,8,2,"RP",12
"9287",622,2007,8,5,"Oth",6
"9288",622,2007,8,5,"RL",5
"9289",622,2007,8,5,"RP",97
"9290",622,2007,8,6,"Oth",40
"9291",622,2007,8,6,"RL",14
"9292",622,2007,8,6,"RP",45
"9293",622,2007,8,7,"Oth",28
"9294",622,2007,8,7,"RL",102
"9295",622,2007,8,7,"RP",27
"9296",622,2007,8,9,"Oth",22
"9297",622,2007,8,9,"RL",22
"9298",622,2007,8,9,"RP",37
"9299",622,2007,8,11,"Oth",49
"9300",622,2007,8,11,"RL",58
"9301",622,2007,8,11,"RP",91
"9302",622,2007,8,12,"Oth",44
"9303",622,2007,8,12,"RL",78
"9304",622,2007,8,12,"RP",226
"9305",622,2007,8,13,"Oth",36
"9306",622,2007,8,13,"RL",95
"9307",622,2007,8,13,"RP",85
"9308",622,2007,8,14,"RL",1
"9309",622,2007,8,15,"Oth",11
"9310",622,2007,8,15,"RL",156
"9311",622,2007,8,15,"RP",47
"9312",622,2007,8,17,"Oth",37
"9313",622,2007,8,17,"RL",114
"9314",622,2007,8,17,"RP",140
"9315",622,2007,8,18,"Oth",44
"9316",622,2007,8,18,"RL",99
"9317",622,2007,8,18,"RP",79
"9318",622,2007,8,19,"Oth",28
"9319",622,2007,8,19,"RE",1
"9320",622,2007,8,19,"RL",91
"9321",622,2007,8,19,"RP",108
"9322",622,2007,8,23,"Oth",8
"9323",622,2007,8,23,"RL",10
"9324",622,2007,8,23,"RP",31
"9325",622,2007,8,24,"Oth",27
"9326",622,2007,8,24,"RE",1
"9327",622,2007,8,24,"RL",97
"9328",622,2007,8,24,"RP",315
"9329",622,2007,8,25,"Oth",25
"9330",622,2007,8,25,"RL",61
"9331",622,2007,8,25,"RP",29
"9332",622,2007,8,27,"Oth",93
"9333",622,2007,8,27,"RL",126
"9334",622,2007,8,27,"RP",164
"9335",622,2007,8,28,"Oth",176
"9336",622,2007,8,28,"RL",14
"9337",622,2007,8,28,"RP",41350
"9338",622,2007,8,29,"Oth",10
"9339",622,2007,8,29,"RL",49
"9340",622,2007,8,29,"RP",51
"9341",622,2007,8,30,"Oth",6
"9342",622,2007,8,30,"RL",4
"9343",622,2007,8,31,"Oth",1
"9344",622,2007,8,31,"RL",7
"9345",622,2007,9,1,"Oth",41403
"9346",622,2007,9,1,"RL",3
"9347",622,2007,9,2,"Oth",155
"9348",622,2007,9,2,"RP",1
"9349",622,2007,9,3,"Oth",56
"9350",622,2007,9,3,"RL",2
"9351",622,2007,9,3,"RP",20
"9352",622,2007,9,4,"Oth",298
"9353",622,2007,9,4,"RL",209
"9354",622,2007,9,4,"RP",92
"9355",622,2007,9,5,"Oth",36
"9356",622,2007,9,5,"RL",1
"9357",622,2007,9,5,"RP",4
"9358",622,2007,9,9,"Oth",458
"9359",622,2007,9,9,"RL",26
"9360",622,2007,9,9,"RP",100
"9361",622,2007,9,12,"RP",1
"9362",622,2007,9,13,"Oth",21
"9363",622,2007,9,13,"RL",35
"9364",622,2007,9,13,"RP",7
"9365",622,2007,9,14,"Oth",5
"9366",622,2007,9,15,"Oth",20
"9367",622,2007,9,15,"RP",35
"9368",622,2007,9,17,"Oth",5
"9369",622,2007,9,17,"RE",3
"9370",622,2007,9,17,"RL",13
"9371",622,2007,9,17,"RP",16
"9372",622,2007,9,18,"Oth",13
"9373",622,2007,9,18,"RL",3
"9374",622,2007,9,18,"RP",9
"9375",622,2007,9,19,"Oth",76
"9376",622,2007,9,19,"RL",139
"9377",622,2007,9,19,"RP",77
"9378",622,2007,9,20,"Oth",18
"9379",622,2007,9,20,"RL",128
"9380",622,2007,9,20,"RP",70
"9381",622,2007,9,21,"Oth",147
"9382",622,2007,9,21,"RL",345
"9383",622,2007,9,21,"RP",235
"9384",622,2007,9,22,"Oth",88
"9385",622,2007,9,22,"RL",16
"9386",622,2007,9,22,"RP",91
"9387",622,2007,9,23,"Oth",4
"9388",622,2007,9,23,"RL",1
"9389",622,2007,9,24,"Oth",16
"9390",622,2007,9,24,"RL",204
"9391",622,2007,9,24,"RP",154
"9392",622,2007,9,25,"Oth",99
"9393",622,2007,9,25,"RL",111
"9394",622,2007,9,25,"RP",68
"9395",622,2007,9,26,"Oth",3
"9396",622,2007,9,26,"RL",175
"9397",622,2007,9,26,"RP",54
"9398",622,2007,9,27,"Oth",6
"9399",622,2007,9,27,"RL",5
"9400",622,2007,9,27,"RP",3
"9401",622,2007,9,28,"Oth",659
"9402",622,2007,9,28,"RL",1
"9403",622,2007,9,28,"RP",6
"9404",622,2007,9,29,"Oth",64
"9405",622,2007,9,29,"RL",35
"9406",622,2007,9,29,"RP",55
"9407",622,2007,9,30,"Oth",18
"9408",622,2007,9,30,"RL",181
"9409",622,2007,9,30,"RP",57
"9410",622,2007,10,1,"Oth",10
"9411",622,2007,10,1,"RL",10
"9412",622,2007,10,1,"RP",3
"9413",622,2007,10,2,"Oth",9
"9414",622,2007,10,2,"RL",281
"9415",622,2007,10,2,"RP",92
"9416",622,2007,10,3,"Oth",93
"9417",622,2007,10,3,"RL",63
"9418",622,2007,10,3,"RP",83
"9419",622,2007,10,4,"Oth",108
"9420",622,2007,10,4,"RL",135
"9421",622,2007,10,4,"RP",95
"9422",622,2007,10,5,"Oth",1
"9423",622,2007,10,5,"RL",76
"9424",622,2007,10,5,"RP",16
"9425",622,2007,10,6,"RL",1
"9426",622,2007,10,6,"RP",5
"9427",622,2007,10,7,"Oth",439
"9428",622,2007,10,7,"RL",15
"9429",622,2007,10,7,"RP",11
"9430",622,2007,10,8,"Oth",458
"9431",622,2007,10,8,"RL",65
"9432",622,2007,10,8,"RP",21
"9433",622,2007,10,9,"RL",1
"9434",622,2007,10,12,"Oth",20
"9435",622,2007,10,12,"RL",6
"9436",622,2007,10,12,"RP",1
"9437",622,2007,10,13,"Oth",6
"9438",622,2007,10,13,"RL",3
"9439",622,2007,10,13,"RP",5
"9440",622,2007,10,14,"Oth",45
"9441",622,2007,10,14,"RL",15
"9442",622,2007,10,14,"RP",2
"9443",622,2007,10,15,"Oth",17
"9444",622,2007,10,15,"RP",2
"9445",622,2007,10,16,"Oth",4
"9446",622,2007,10,16,"RL",8
"9447",622,2007,10,16,"RP",21
"9448",622,2007,10,18,"Oth",12
"9449",622,2007,10,18,"RP",3
"9450",622,2007,10,20,"Oth",9
"9451",622,2007,10,20,"RL",3
"9452",622,2007,10,20,"RP",2
"9453",622,2007,10,21,"Oth",35
"9454",622,2007,10,21,"RL",1
"9455",622,2007,10,21,"RP",17
"9456",622,2007,10,22,"Oth",87
"9457",622,2007,10,22,"RL",31
"9458",622,2007,10,22,"RP",19
"9459",622,2007,10,27,"Oth",2
"9460",622,2007,10,28,"RP",2
"9461",622,2007,10,29,"Oth",1
"9462",622,2007,10,30,"Oth",4
"9463",622,2007,10,30,"RP",1
"9464",622,2007,10,31,"Oth",1
"9465",622,2007,11,4,"Oth",8
"9466",622,2007,11,4,"RL",2
"9467",622,2007,11,4,"RP",4
"9468",622,2007,11,5,"Oth",3
"9469",622,2007,11,5,"RL",7
"9470",622,2007,11,5,"RP",1
"9471",622,2007,11,12,"Oth",1
"9472",622,2008,3,3,"Oth",2
"9473",622,2008,3,3,"RL",1
"9474",622,2008,3,4,"Oth",4
"9475",622,2008,3,24,"Oth",1
"9476",622,2008,4,8,"RP",3
"9477",622,2008,4,10,"Oth",8
"9478",622,2008,4,10,"RP",28
"9479",622,2008,4,12,"RP",1
"9480",622,2008,4,15,"Oth",1
"9481",622,2008,4,15,"RP",3
"9482",622,2008,4,16,"Oth",22
"9483",622,2008,4,16,"RL",1
"9484",622,2008,4,16,"RP",6
"9485",622,2008,4,17,"Oth",16
"9486",622,2008,4,17,"RP",67
"9487",622,2008,4,18,"Oth",1
"9488",622,2008,4,18,"RP",18
"9489",622,2008,4,19,"Oth",2
"9490",622,2008,4,19,"RL",24
"9491",622,2008,4,19,"RP",82
"9492",622,2008,4,21,"RL",8
"9493",622,2008,4,21,"RP",16
"9494",622,2008,4,22,"Oth",8
"9495",622,2008,4,22,"RL",4
"9496",622,2008,4,22,"RP",42
"9497",622,2008,4,23,"Oth",37
"9498",622,2008,4,23,"RL",7
"9499",622,2008,4,23,"RP",68
"9500",622,2008,4,24,"Oth",5
"9501",622,2008,4,24,"RP",131
"9502",622,2008,4,26,"Oth",5
"9503",622,2008,4,26,"RL",1
"9504",622,2008,4,26,"RP",59
"9505",622,2008,4,30,"Oth",1
"9506",622,2008,4,30,"RL",1
"9507",622,2008,5,5,"Oth",173
"9508",622,2008,5,5,"RL",7
"9509",622,2008,5,5,"RP",5
"9510",622,2008,5,6,"Oth",11
"9511",622,2008,5,6,"RL",4
"9512",622,2008,5,6,"RP",49
"9513",622,2008,5,7,"Oth",12
"9514",622,2008,5,7,"RL",56
"9515",622,2008,5,7,"RP",79
"9516",622,2008,5,10,"Oth",1
"9517",622,2008,5,10,"RP",1
"9518",622,2008,5,11,"Oth",7
"9519",622,2008,5,11,"RL",3
"9520",622,2008,5,11,"RP",13
"9521",622,2008,5,13,"Oth",1
"9522",622,2008,5,13,"RL",2
"9523",622,2008,5,13,"RP",5
"9524",622,2008,5,14,"Oth",15
"9525",622,2008,5,14,"RL",116
"9526",622,2008,5,14,"RP",221
"9527",622,2008,5,15,"Oth",4
"9528",622,2008,5,15,"RL",126
"9529",622,2008,5,15,"RP",63
"9530",622,2008,5,17,"Oth",7
"9531",622,2008,5,17,"RL",38
"9532",622,2008,5,17,"RP",72
"9533",622,2008,5,18,"RL",14
"9534",622,2008,5,18,"RP",28
"9535",622,2008,5,23,"Oth",5
"9536",622,2008,5,23,"RL",71
"9537",622,2008,5,23,"RP",25
"9538",622,2008,5,24,"Oth",3
"9539",622,2008,5,24,"RL",92
"9540",622,2008,5,24,"RP",6
"9541",622,2008,5,25,"Oth",2
"9542",622,2008,5,25,"RL",18
"9543",622,2008,5,25,"RP",14
"9544",622,2008,5,26,"RL",43
"9545",622,2008,5,26,"RP",14
"9546",622,2008,5,27,"Oth",8
"9547",622,2008,5,27,"RL",19
"9548",622,2008,5,27,"RP",45
"9549",622,2008,5,29,"Oth",20
"9550",622,2008,5,29,"RL",78
"9551",622,2008,5,29,"RP",46
"9552",622,2008,5,30,"Oth",1
"9553",622,2008,5,30,"RL",16
"9554",622,2008,5,30,"RP",2
"9555",622,2008,5,31,"Oth",2
"9556",622,2008,5,31,"RP",2
"9557",622,2008,6,1,"Oth",6
"9558",622,2008,6,1,"RE",3
"9559",622,2008,6,1,"RL",14
"9560",622,2008,6,1,"RP",12
"9561",622,2008,6,2,"Oth",14
"9562",622,2008,6,2,"RL",66
"9563",622,2008,6,2,"RP",13
"9564",622,2008,6,5,"Oth",1
"9565",622,2008,6,7,"Oth",1
"9566",622,2008,6,7,"RL",60
"9567",622,2008,6,7,"RP",13
"9568",622,2008,6,10,"Oth",67
"9569",622,2008,6,10,"RE",3
"9570",622,2008,6,10,"RL",212
"9571",622,2008,6,10,"RP",82
"9572",622,2008,6,11,"Oth",16
"9573",622,2008,6,11,"RL",68
"9574",622,2008,6,11,"RP",112
"9575",622,2008,6,12,"Oth",1
"9576",622,2008,6,12,"RL",1
"9577",622,2008,6,12,"RP",3
"9578",622,2008,6,13,"RP",1
"9579",622,2008,6,14,"Oth",6
"9580",622,2008,6,14,"RL",17
"9581",622,2008,6,14,"RP",20
"9582",622,2008,6,16,"Oth",25
"9583",622,2008,6,16,"RE",170
"9584",622,2008,6,16,"RL",62
"9585",622,2008,6,16,"RP",131
"9586",622,2008,6,18,"Oth",19
"9587",622,2008,6,18,"RE",53
"9588",622,2008,6,18,"RL",59
"9589",622,2008,6,18,"RP",32
"9590",622,2008,6,19,"RL",3
"9591",622,2008,6,19,"RP",7
"9592",622,2008,6,21,"Oth",16
"9593",622,2008,6,21,"RE",34
"9594",622,2008,6,21,"RL",150
"9595",622,2008,6,21,"RP",338
"9596",622,2008,6,23,"Oth",1
"9597",622,2008,6,23,"RL",3
"9598",622,2008,6,23,"RP",3
"9599",622,2008,6,25,"Oth",33
"9600",622,2008,6,25,"RE",4
"9601",622,2008,6,25,"RL",149
"9602",622,2008,6,25,"RP",46
"9603",622,2008,6,27,"Oth",15
"9604",622,2008,6,27,"RE",2
"9605",622,2008,6,27,"RL",49
"9606",622,2008,6,27,"RP",16
"9607",622,2008,6,30,"RE",1
"9608",622,2008,6,30,"RL",2
"9609",622,2008,6,30,"RP",20
"9610",622,2008,7,1,"Oth",3
"9611",622,2008,7,1,"RE",2
"9612",622,2008,7,1,"RL",8
"9613",622,2008,7,1,"RP",20
"9614",622,2008,7,2,"RL",6
"9615",622,2008,7,2,"RP",5
"9616",622,2008,7,3,"Oth",1
"9617",622,2008,7,4,"Oth",12
"9618",622,2008,7,4,"RE",1
"9619",622,2008,7,4,"RL",49
"9620",622,2008,7,4,"RP",37
"9621",622,2008,7,5,"Oth",1
"9622",622,2008,7,6,"Oth",8
"9623",622,2008,7,6,"RE",2
"9624",622,2008,7,6,"RL",57
"9625",622,2008,7,6,"RP",11
"9626",622,2008,7,8,"Oth",37
"9627",622,2008,7,8,"RE",1
"9628",622,2008,7,8,"RL",189
"9629",622,2008,7,8,"RP",119
"9630",622,2008,7,9,"Oth",22
"9631",622,2008,7,9,"RL",2
"9632",622,2008,7,9,"RP",11
"9633",622,2008,7,10,"Oth",6
"9634",622,2008,7,10,"RP",1
"9635",622,2008,7,11,"Oth",34
"9636",622,2008,7,11,"RL",205
"9637",622,2008,7,11,"RP",54
"9638",622,2008,7,12,"RL",53
"9639",622,2008,7,13,"Oth",1
"9640",622,2008,7,13,"RL",4
"9641",622,2008,7,13,"RP",2
"9642",622,2008,7,15,"Oth",70
"9643",622,2008,7,15,"RE",13
"9644",622,2008,7,15,"RL",513
"9645",622,2008,7,15,"RP",239
"9646",622,2008,7,17,"Oth",9
"9647",622,2008,7,17,"RE",3
"9648",622,2008,7,17,"RL",15
"9649",622,2008,7,17,"RP",47
"9650",622,2008,7,18,"Oth",1
"9651",622,2008,7,18,"RE",2
"9652",622,2008,7,18,"RL",53
"9653",622,2008,7,18,"RP",2
"9654",622,2008,7,19,"Oth",12
"9655",622,2008,7,19,"RE",1
"9656",622,2008,7,19,"RL",6
"9657",622,2008,7,19,"RP",27
"9658",622,2008,7,21,"Oth",43
"9659",622,2008,7,21,"RL",6
"9660",622,2008,7,21,"RP",110
"9661",622,2008,7,22,"Oth",8
"9662",622,2008,7,22,"RL",42
"9663",622,2008,7,22,"RP",21
"9664",622,2008,7,24,"Oth",3
"9665",622,2008,7,24,"RE",1
"9666",622,2008,7,24,"RL",45
"9667",622,2008,7,24,"RP",14
"9668",622,2008,7,25,"Oth",17
"9669",622,2008,7,25,"RE",1
"9670",622,2008,7,25,"RL",33
"9671",622,2008,7,25,"RP",103
"9672",622,2008,7,26,"Oth",14
"9673",622,2008,7,26,"RL",20
"9674",622,2008,7,26,"RP",100
"9675",622,2008,7,28,"Oth",72
"9676",622,2008,7,28,"RL",212
"9677",622,2008,7,28,"RP",30
"9678",622,2008,8,1,"Oth",146
"9679",622,2008,8,1,"RE",1
"9680",622,2008,8,1,"RL",348
"9681",622,2008,8,1,"RP",1109
"9682",622,2008,8,4,"Oth",33
"9683",622,2008,8,4,"RL",21
"9684",622,2008,8,4,"RP",188
"9685",622,2008,8,5,"Oth",10
"9686",622,2008,8,5,"RL",14
"9687",622,2008,8,5,"RP",60
"9688",622,2008,8,7,"Oth",7
"9689",622,2008,8,7,"RP",59
"9690",622,2008,8,8,"Oth",31
"9691",622,2008,8,8,"RL",10
"9692",622,2008,8,8,"RP",25
"9693",622,2008,8,9,"Oth",14
"9694",622,2008,8,9,"RL",40
"9695",622,2008,8,9,"RP",42
"9696",622,2008,8,10,"Oth",20
"9697",622,2008,8,10,"RL",39
"9698",622,2008,8,10,"RP",88
"9699",622,2008,8,13,"Oth",72
"9700",622,2008,8,13,"RL",118
"9701",622,2008,8,13,"RP",145
"9702",622,2008,8,14,"Oth",15
"9703",622,2008,8,14,"RL",69
"9704",622,2008,8,14,"RP",52
"9705",622,2008,8,15,"Oth",7
"9706",622,2008,8,15,"RL",12
"9707",622,2008,8,15,"RP",52
"9708",622,2008,8,17,"Oth",30
"9709",622,2008,8,17,"RL",11
"9710",622,2008,8,17,"RP",25
"9711",622,2008,8,18,"Oth",23
"9712",622,2008,8,18,"RL",53
"9713",622,2008,8,18,"RP",187
"9714",622,2008,8,26,"Oth",23
"9715",622,2008,8,26,"RL",103
"9716",622,2008,8,26,"RP",40
"9717",622,2008,8,27,"Oth",2
"9718",622,2008,8,27,"RL",21
"9719",622,2008,8,27,"RP",24
"9720",622,2008,8,28,"Oth",5
"9721",622,2008,8,28,"RL",2
"9722",622,2008,8,28,"RP",10
"9723",622,2008,9,1,"Oth",22
"9724",622,2008,9,1,"RL",135
"9725",622,2008,9,1,"RP",89
"9726",622,2008,9,2,"Oth",4
"9727",622,2008,9,2,"RL",19
"9728",622,2008,9,2,"RP",10
"9729",622,2008,9,3,"Oth",20
"9730",622,2008,9,3,"RL",217
"9731",622,2008,9,3,"RP",53
"9732",622,2008,9,4,"Oth",16
"9733",622,2008,9,4,"RL",37
"9734",622,2008,9,4,"RP",61
"9735",622,2008,9,5,"Oth",41
"9736",622,2008,9,5,"RL",164
"9737",622,2008,9,5,"RP",96
"9738",622,2008,9,7,"Oth",40
"9739",622,2008,9,7,"RL",7
"9740",622,2008,9,7,"RP",17
"9741",622,2008,9,8,"Oth",19
"9742",622,2008,9,8,"RL",5
"9743",622,2008,9,8,"RP",17
"9744",622,2008,9,10,"Oth",4
"9745",622,2008,9,10,"RL",18
"9746",622,2008,9,11,"Oth",27
"9747",622,2008,9,11,"RL",120
"9748",622,2008,9,11,"RP",72
"9749",622,2008,9,12,"Oth",5
"9750",622,2008,9,12,"RE",1
"9751",622,2008,9,12,"RL",5
"9752",622,2008,9,13,"Oth",40
"9753",622,2008,9,13,"RL",62
"9754",622,2008,9,13,"RP",16
"9755",622,2008,9,14,"Oth",3
"9756",622,2008,9,14,"RL",21
"9757",622,2008,9,14,"RP",100
"9758",622,2008,9,17,"Oth",2
"9759",622,2008,9,17,"RL",6
"9760",622,2008,9,17,"RP",5
"9761",622,2008,9,18,"Oth",103
"9762",622,2008,9,18,"RL",25
"9763",622,2008,9,18,"RP",74
"9764",622,2008,9,22,"RL",1
"9765",622,2008,9,29,"Oth",2
"9766",622,2008,9,29,"RP",4
"9767",622,2008,10,9,"Oth",2
"9768",622,2008,10,9,"RL",10
"9769",622,2008,10,9,"RP",5
"9770",622,2008,10,11,"Oth",67
"9771",622,2008,10,11,"RL",38
"9772",622,2008,10,11,"RP",20
"9773",622,2008,10,12,"Oth",4
"9774",622,2008,10,12,"RP",4
"9775",622,2008,10,14,"Oth",10
"9776",622,2008,10,14,"RL",40
"9777",622,2008,10,14,"RP",13
"9778",622,2008,10,16,"Oth",4
"9779",622,2008,10,16,"RL",27
"9780",622,2008,10,16,"RP",8
"9781",622,2008,10,17,"Oth",44
"9782",622,2008,10,17,"RL",16
"9783",622,2008,10,17,"RP",13
"9784",622,2008,10,26,"Oth",44
"9785",622,2008,10,26,"RL",6
"9786",622,2008,10,26,"RP",6
"9787",622,2008,10,27,"Oth",1
"9788",622,2008,11,1,"Oth",4
"9789",622,2008,11,1,"RL",1
"9790",622,2008,11,1,"RP",1
"9791",622,2008,11,9,"Oth",6
"9792",622,2008,11,9,"RL",1
"9793",622,2008,11,9,"RP",2
"9794",622,2008,11,11,"Oth",1
"9795",622,2008,11,17,"RL",1
"9796",622,2008,11,28,"RL",1
"9797",622,2008,12,15,"Oth",2
"9798",622,2008,12,15,"RL",1
"9799",622,2009,3,7,"Oth",2
"9800",622,2009,3,8,"Oth",2
"9801",622,2009,3,17,"RP",1
"9802",622,2009,3,18,"Oth",3
"9803",622,2009,3,18,"RL",1
"9804",622,2009,3,21,"Oth",1
"9805",622,2009,3,25,"RP",1
"9806",622,2009,3,27,"Oth",5
"9807",622,2009,3,28,"Oth",10
"9808",622,2009,3,28,"RP",2
"9809",622,2009,3,31,"Oth",3
"9810",622,2009,3,31,"RP",1
"9811",622,2009,4,2,"Oth",4
"9812",622,2009,4,2,"RP",2
