"","Year","hex","Family","tot_count","n.recs"
"2858",2012,673,"Pieridae",236,40
"2859",2012,674,"Hesperiidae",21,11
"2860",2012,674,"Lycaenidae",99,12
"2861",2012,674,"Nymphalidae",190,35
"2862",2012,674,"Papilionidae",32,13
"2863",2012,674,"Pieridae",62,13
"2864",2012,675,"Hesperiidae",25,10
"2865",2012,675,"Lycaenidae",44,8
"2866",2012,675,"Nymphalidae",48,17
"2867",2012,675,"Papilionidae",18,8
"2868",2012,675,"Pieridae",59,14
"2869",2012,676,"Hesperiidae",1752,311
"2870",2012,676,"Lycaenidae",1079,180
"2871",2012,676,"Nymphalidae",2346,501
"2872",2012,676,"Papilionidae",1150,168
"2873",2012,676,"Pieridae",1673,275
"2874",2012,698,"Hesperiidae",134,46
"2875",2012,698,"Lycaenidae",49,16
"2876",2012,698,"Nymphalidae",148,46
"2877",2012,698,"Papilionidae",90,25
"2878",2012,698,"Pieridae",49,17
"2879",2012,700,"Hesperiidae",7,5
"2880",2012,700,"Lycaenidae",19,2
"2881",2012,700,"Nymphalidae",61,11
"2882",2012,700,"Papilionidae",1,1
"2883",2012,700,"Pieridae",1,1
"2884",2012,701,"Hesperiidae",452,21
"2885",2012,701,"Lycaenidae",185,18
"2886",2012,701,"Nymphalidae",475,40
"2887",2012,701,"Papilionidae",90,15
"2888",2012,701,"Pieridae",259,19
"2889",2012,702,"Hesperiidae",6,3
"2890",2012,702,"Nymphalidae",8,6
"2891",2012,702,"Papilionidae",2,2
"2892",2012,703,"Nymphalidae",4,4
"2893",2012,703,"Papilionidae",1,1
"2894",2012,703,"Pieridae",4,2
"2895",2012,725,"Hesperiidae",104,23
"2896",2012,725,"Lycaenidae",19,5
"2897",2012,725,"Nymphalidae",91,20
"2898",2012,725,"Papilionidae",3,3
"2899",2012,725,"Pieridae",65,14
"2900",2012,726,"Hesperiidae",53,7
"2901",2012,726,"Lycaenidae",15,3
"2902",2012,726,"Nymphalidae",32,7
"2903",2012,726,"Papilionidae",7,1
"2904",2012,726,"Pieridae",3,1
"2905",2012,727,"Nymphalidae",1,1
"2906",2012,729,"Hesperiidae",7200,1150
"2907",2012,729,"Lycaenidae",3983,427
"2908",2012,729,"Nymphalidae",17314,1226
"2909",2012,729,"Papilionidae",1545,275
"2910",2012,729,"Pieridae",6167,387
"2911",2012,730,"Hesperiidae",254,44
"2912",2012,730,"Lycaenidae",25,14
"2913",2012,730,"Nymphalidae",408,34
"2914",2012,730,"Papilionidae",42,11
"2915",2012,730,"Pieridae",218,14
"2916",2012,732,"Hesperiidae",4,4
"2917",2012,732,"Nymphalidae",206,14
"2918",2012,732,"Papilionidae",121,9
"2919",2012,732,"Pieridae",4,2
"2920",2012,732,"Riodinidae",10,2
"2921",2012,733,"Hesperiidae",16,8
"2922",2012,733,"Lycaenidae",2,2
"2923",2012,733,"Nymphalidae",4,3
"2924",2012,733,"Papilionidae",4,3
"2925",2012,733,"Pieridae",3,2
"2926",2012,736,"Hesperiidae",1,1
"2927",2012,736,"Lycaenidae",5,2
"2928",2012,736,"Nymphalidae",7,6
"2929",2012,736,"Papilionidae",1,1
"2930",2012,736,"Pieridae",18,4
"2931",2012,3671,"Hesperiidae",16,6
"2932",2012,3671,"Lycaenidae",6,4
"2933",2012,3671,"Nymphalidae",8,4
"2934",2012,3671,"Papilionidae",4,2
"2935",2012,3671,"Pieridae",6,1
"2936",2012,3672,"Hesperiidae",152,30
"2937",2012,3672,"Lycaenidae",716,4
"2938",2012,3672,"Nymphalidae",219,24
"2939",2012,3672,"Papilionidae",40,13
"2940",2012,3672,"Pieridae",19,10
"2941",2012,3672,"Riodinidae",1,1
"2942",2012,3673,"Hesperiidae",307,53
"2943",2012,3673,"Lycaenidae",55,17
"2944",2012,3673,"Nymphalidae",336,44
"2945",2012,3673,"Papilionidae",521,31
"2946",2012,3673,"Pieridae",253,16
"2947",2012,3700,"Hesperiidae",7094,646
"2948",2012,3700,"Lycaenidae",576,81
"2949",2012,3700,"Nymphalidae",6185,451
"2950",2012,3700,"Papilionidae",2298,210
"2951",2012,3700,"Pieridae",2667,183
"2952",2012,3700,"Riodinidae",72,18
"2953",2012,3727,"Hesperiidae",673,177
"2954",2012,3727,"Lycaenidae",75,13
"2955",2012,3727,"Nymphalidae",3213,234
"2956",2012,3727,"Papilionidae",140,45
"2957",2012,3727,"Pieridae",11054,113
"2958",2012,3727,"Riodinidae",24,7
"2959",2013,457,"Hesperiidae",8,2
"2960",2013,457,"Lycaenidae",25,5
"2961",2013,457,"Nymphalidae",39,4
"2962",2013,457,"Papilionidae",4,3
"2963",2013,457,"Pieridae",116,7
"2964",2013,507,"Hesperiidae",396,63
"2965",2013,507,"Lycaenidae",198,55
"2966",2013,507,"Nymphalidae",1495,186
"2967",2013,507,"Papilionidae",149,15
"2968",2013,507,"Pieridae",54,26
"2969",2013,534,"Hesperiidae",73,9
"2970",2013,534,"Lycaenidae",37,7
"2971",2013,534,"Nymphalidae",99,7
"2972",2013,534,"Pieridae",2,1
"2973",2013,535,"Hesperiidae",525,38
"2974",2013,535,"Lycaenidae",78,26
"2975",2013,535,"Nymphalidae",531,69
"2976",2013,535,"Papilionidae",145,6
"2977",2013,535,"Pieridae",27,12
"2978",2013,536,"Hesperiidae",11,4
"2979",2013,536,"Lycaenidae",1,1
"2980",2013,536,"Nymphalidae",9,5
"2981",2013,536,"Papilionidae",1,1
"2982",2013,562,"Lycaenidae",10,3
"2983",2013,562,"Nymphalidae",527,6
"2984",2013,562,"Papilionidae",1,1
"2985",2013,562,"Pieridae",20,2
"2986",2013,563,"Hesperiidae",96,6
"2987",2013,563,"Lycaenidae",32,5
"2988",2013,563,"Nymphalidae",151,16
"2989",2013,563,"Papilionidae",1,1
"2990",2013,563,"Pieridae",3,1
"2991",2013,567,"Hesperiidae",12,6
"2992",2013,567,"Lycaenidae",5,3
"2993",2013,567,"Nymphalidae",15,8
"2994",2013,567,"Papilionidae",1,1
"2995",2013,567,"Pieridae",11,3
"2996",2013,568,"Hesperiidae",4,2
"2997",2013,568,"Lycaenidae",1,1
"2998",2013,568,"Nymphalidae",3,2
"2999",2013,568,"Papilionidae",1,1
"3000",2013,568,"Pieridae",3,2
"3001",2013,589,"Hesperiidae",291,42
"3002",2013,589,"Lycaenidae",301,20
"3003",2013,589,"Nymphalidae",852,63
"3004",2013,589,"Papilionidae",63,14
"3005",2013,589,"Pieridae",301,27
"3006",2013,590,"Hesperiidae",1,1
"3007",2013,590,"Lycaenidae",8,1
"3008",2013,590,"Nymphalidae",23,6
"3009",2013,590,"Papilionidae",4,2
"3010",2013,590,"Pieridae",18,3
"3011",2013,591,"Hesperiidae",1,1
"3012",2013,591,"Lycaenidae",6,3
"3013",2013,591,"Nymphalidae",8,6
"3014",2013,591,"Papilionidae",5,3
"3015",2013,591,"Pieridae",9,3
"3016",2013,592,"Hesperiidae",1,1
"3017",2013,592,"Nymphalidae",1,1
"3018",2013,593,"Hesperiidae",12,1
"3019",2013,593,"Lycaenidae",2,1
"3020",2013,593,"Nymphalidae",55,3
"3021",2013,593,"Pieridae",14,2
"3022",2013,594,"Hesperiidae",36,7
"3023",2013,594,"Lycaenidae",11,3
"3024",2013,594,"Nymphalidae",22,4
"3025",2013,594,"Papilionidae",4,3
"3026",2013,594,"Pieridae",6,2
"3027",2013,595,"Hesperiidae",8,3
"3028",2013,595,"Lycaenidae",151,9
"3029",2013,595,"Nymphalidae",9,8
"3030",2013,595,"Papilionidae",2,2
"3031",2013,595,"Pieridae",1,1
"3032",2013,616,"Hesperiidae",18,9
"3033",2013,616,"Lycaenidae",17,5
"3034",2013,616,"Nymphalidae",45,20
"3035",2013,616,"Papilionidae",4,3
"3036",2013,616,"Pieridae",9,6
"3037",2013,617,"Hesperiidae",384,34
"3038",2013,617,"Lycaenidae",189,16
"3039",2013,617,"Nymphalidae",484,48
"3040",2013,617,"Papilionidae",40,10
"3041",2013,617,"Pieridae",184,24
"3042",2013,619,"Hesperiidae",8,5
"3043",2013,619,"Lycaenidae",10,4
"3044",2013,619,"Nymphalidae",20,10
"3045",2013,619,"Papilionidae",8,5
"3046",2013,619,"Pieridae",36,5
"3047",2013,620,"Hesperiidae",800,41
"3048",2013,620,"Lycaenidae",101,12
"3049",2013,620,"Nymphalidae",228,21
"3050",2013,620,"Papilionidae",32,7
"3051",2013,620,"Pieridae",375,15
"3052",2013,621,"Hesperiidae",451,64
"3053",2013,621,"Lycaenidae",109,27
"3054",2013,621,"Nymphalidae",593,86
"3055",2013,621,"Papilionidae",56,19
"3056",2013,621,"Pieridae",175,32
"3057",2013,622,"Hesperiidae",5575,858
"3058",2013,622,"Lycaenidae",1801,346
"3059",2013,622,"Nymphalidae",5306,617
"3060",2013,622,"Papilionidae",1813,364
"3061",2013,622,"Pieridae",4518,452
"3062",2013,644,"Lycaenidae",49,4
"3063",2013,644,"Nymphalidae",33,7
"3064",2013,644,"Papilionidae",2,2
"3065",2013,644,"Pieridae",4,2
"3066",2013,645,"Hesperiidae",92,6
"3067",2013,645,"Lycaenidae",78,2
"3068",2013,645,"Nymphalidae",47,8
"3069",2013,645,"Pieridae",4,3
"3070",2013,646,"Hesperiidae",21,7
"3071",2013,646,"Lycaenidae",9,2
"3072",2013,646,"Nymphalidae",7,3
"3073",2013,646,"Papilionidae",2,1
"3074",2013,646,"Pieridae",10,2
"3075",2013,647,"Hesperiidae",21,7
"3076",2013,647,"Lycaenidae",29,4
"3077",2013,647,"Nymphalidae",95,16
"3078",2013,647,"Papilionidae",8,2
"3079",2013,647,"Pieridae",43,5
"3080",2013,648,"Hesperiidae",190,57
"3081",2013,648,"Lycaenidae",138,35
"3082",2013,648,"Nymphalidae",73,31
"3083",2013,648,"Papilionidae",154,41
"3084",2013,648,"Pieridae",83,31
"3085",2013,648,"Riodinidae",7,1
"3086",2013,649,"Hesperiidae",4160,658
"3087",2013,649,"Lycaenidae",1544,359
"3088",2013,649,"Nymphalidae",1495,516
"3089",2013,649,"Papilionidae",2779,323
"3090",2013,649,"Pieridae",4851,415
"3091",2013,672,"Hesperiidae",190,21
"3092",2013,672,"Lycaenidae",1001,10
"3093",2013,672,"Nymphalidae",1214,30
"3094",2013,672,"Papilionidae",614,12
"3095",2013,672,"Pieridae",264,17
"3096",2013,673,"Hesperiidae",727,60
"3097",2013,673,"Lycaenidae",313,21
"3098",2013,673,"Nymphalidae",557,78
"3099",2013,673,"Papilionidae",496,30
"3100",2013,673,"Pieridae",177,29
"3101",2013,674,"Hesperiidae",11,6
"3102",2013,674,"Lycaenidae",16,4
"3103",2013,674,"Nymphalidae",9,7
"3104",2013,674,"Papilionidae",16,4
"3105",2013,674,"Pieridae",16,2
"3106",2013,676,"Hesperiidae",754,143
"3107",2013,676,"Lycaenidae",775,102
"3108",2013,676,"Nymphalidae",1412,185
"3109",2013,676,"Papilionidae",599,98
"3110",2013,676,"Pieridae",784,136
"3111",2013,698,"Hesperiidae",156,8
"3112",2013,698,"Lycaenidae",9,2
"3113",2013,698,"Nymphalidae",20,4
"3114",2013,698,"Papilionidae",9,3
"3115",2013,698,"Pieridae",11,1
"3116",2013,699,"Nymphalidae",1,1
"3117",2013,700,"Hesperiidae",16,6
"3118",2013,700,"Lycaenidae",28,4
"3119",2013,700,"Nymphalidae",41,7
"3120",2013,700,"Papilionidae",6,3
"3121",2013,701,"Hesperiidae",46,14
"3122",2013,701,"Lycaenidae",20,7
"3123",2013,701,"Nymphalidae",27,17
"3124",2013,701,"Papilionidae",30,10
"3125",2013,701,"Pieridae",30,13
"3126",2013,702,"Hesperiidae",10,5
"3127",2013,702,"Lycaenidae",20,3
"3128",2013,702,"Nymphalidae",49,17
"3129",2013,702,"Papilionidae",16,6
"3130",2013,702,"Pieridae",39,7
"3131",2013,703,"Nymphalidae",5,1
"3132",2013,725,"Hesperiidae",27,7
"3133",2013,725,"Lycaenidae",18,2
"3134",2013,725,"Nymphalidae",23,6
"3135",2013,725,"Pieridae",13,3
"3136",2013,727,"Nymphalidae",9,2
"3137",2013,729,"Hesperiidae",5082,408
"3138",2013,729,"Lycaenidae",1258,133
"3139",2013,729,"Nymphalidae",4358,364
"3140",2013,729,"Papilionidae",522,111
"3141",2013,729,"Pieridae",1508,139
"3142",2013,730,"Hesperiidae",170,54
"3143",2013,730,"Lycaenidae",27,9
"3144",2013,730,"Nymphalidae",55,22
"3145",2013,730,"Papilionidae",24,13
"3146",2013,730,"Pieridae",36,8
"3147",2013,730,"Riodinidae",10,1
"3148",2013,733,"Hesperiidae",28,8
"3149",2013,733,"Lycaenidae",18,4
"3150",2013,733,"Nymphalidae",49,13
"3151",2013,733,"Papilionidae",52,5
"3152",2013,733,"Pieridae",29,3
"3153",2013,736,"Hesperiidae",232,40
"3154",2013,736,"Lycaenidae",424,58
"3155",2013,736,"Nymphalidae",233,32
"3156",2013,736,"Papilionidae",34,12
"3157",2013,736,"Pieridae",132,31
"3158",2013,3672,"Hesperiidae",179,21
"3159",2013,3672,"Lycaenidae",16,5
"3160",2013,3672,"Nymphalidae",304,49
"3161",2013,3672,"Papilionidae",1351,9
"3162",2013,3672,"Pieridae",118,28
"3163",2013,3672,"Riodinidae",7,1
"3164",2013,3673,"Hesperiidae",246,68
"3165",2013,3673,"Lycaenidae",12,3
"3166",2013,3673,"Nymphalidae",295,71
"3167",2013,3673,"Papilionidae",2426,30
"3168",2013,3673,"Pieridae",142,31
"3169",2013,3673,"Riodinidae",10,4
"3170",2013,3700,"Hesperiidae",7963,980
"3171",2013,3700,"Lycaenidae",2260,147
"3172",2013,3700,"Nymphalidae",9572,659
"3173",2013,3700,"Papilionidae",3783,363
"3174",2013,3700,"Pieridae",6377,369
"3175",2013,3700,"Riodinidae",126,31
"3176",2013,3727,"Hesperiidae",213,92
"3177",2013,3727,"Lycaenidae",11,4
"3178",2013,3727,"Nymphalidae",1864,130
"3179",2013,3727,"Papilionidae",129,30
"3180",2013,3727,"Pieridae",777,70
"3181",2013,3727,"Riodinidae",1,1
"3182",2014,507,"Hesperiidae",471,20
"3183",2014,507,"Lycaenidae",113,8
"3184",2014,507,"Nymphalidae",746,32
"3185",2014,507,"Papilionidae",17,3
"3186",2014,507,"Pieridae",86,6
"3187",2014,534,"Hesperiidae",713,53
"3188",2014,534,"Lycaenidae",440,32
"3189",2014,534,"Nymphalidae",4158,89
"3190",2014,534,"Papilionidae",136,7
"3191",2014,534,"Pieridae",196,17
"3192",2014,535,"Hesperiidae",293,27
"3193",2014,535,"Lycaenidae",353,17
"3194",2014,535,"Nymphalidae",544,66
"3195",2014,535,"Papilionidae",61,4
"3196",2014,535,"Pieridae",73,11
"3197",2014,536,"Hesperiidae",9,2
"3198",2014,536,"Lycaenidae",24,2
"3199",2014,536,"Nymphalidae",206,10
"3200",2014,536,"Papilionidae",15,1
"3201",2014,536,"Pieridae",166,2
"3202",2014,562,"Hesperiidae",654,62
"3203",2014,562,"Lycaenidae",874,67
"3204",2014,562,"Nymphalidae",2746,155
"3205",2014,562,"Papilionidae",30,8
"3206",2014,562,"Pieridae",306,27
"3207",2014,563,"Hesperiidae",681,31
"3208",2014,563,"Lycaenidae",796,22
"3209",2014,563,"Nymphalidae",1200,64
"3210",2014,563,"Papilionidae",4,3
"3211",2014,563,"Pieridae",60,12
"3212",2014,563,"Riodinidae",1,1
"3213",2014,564,"Hesperiidae",42,7
"3214",2014,564,"Lycaenidae",11,4
"3215",2014,564,"Nymphalidae",124,19
"3216",2014,564,"Papilionidae",21,3
"3217",2014,564,"Pieridae",28,3
"3218",2014,565,"Hesperiidae",460,14
"3219",2014,565,"Lycaenidae",11,5
"3220",2014,565,"Nymphalidae",172,23
"3221",2014,565,"Papilionidae",1,1
"3222",2014,565,"Pieridae",5,4
"3223",2014,566,"Hesperiidae",1023,32
"3224",2014,566,"Lycaenidae",300,15
"3225",2014,566,"Nymphalidae",825,49
"3226",2014,566,"Papilionidae",29,5
"3227",2014,566,"Pieridae",1044,13
"3228",2014,567,"Hesperiidae",32,6
"3229",2014,567,"Lycaenidae",16,4
"3230",2014,567,"Nymphalidae",79,18
"3231",2014,567,"Papilionidae",9,3
"3232",2014,567,"Pieridae",26,6
"3233",2014,568,"Hesperiidae",351,33
"3234",2014,568,"Lycaenidae",202,18
"3235",2014,568,"Nymphalidae",1084,62
"3236",2014,568,"Papilionidae",48,7
"3237",2014,568,"Pieridae",459,18
"3238",2014,589,"Hesperiidae",39,8
"3239",2014,589,"Lycaenidae",126,6
"3240",2014,589,"Nymphalidae",230,17
"3241",2014,589,"Papilionidae",15,4
"3242",2014,589,"Pieridae",373,5
"3243",2014,590,"Hesperiidae",293,43
"3244",2014,590,"Lycaenidae",522,35
"3245",2014,590,"Nymphalidae",1290,96
"3246",2014,590,"Papilionidae",38,10
"3247",2014,590,"Pieridae",901,23
"3248",2014,591,"Hesperiidae",335,51
"3249",2014,591,"Lycaenidae",378,36
"3250",2014,591,"Nymphalidae",617,93
"3251",2014,591,"Papilionidae",37,15
"3252",2014,591,"Pieridae",258,22
"3253",2014,592,"Hesperiidae",475,22
"3254",2014,592,"Lycaenidae",121,9
"3255",2014,592,"Nymphalidae",966,61
"3256",2014,592,"Papilionidae",46,17
"3257",2014,592,"Pieridae",215,18
"3258",2014,593,"Hesperiidae",8436,97
"3259",2014,593,"Lycaenidae",1564,48
"3260",2014,593,"Nymphalidae",9031,128
"3261",2014,593,"Papilionidae",128,16
"3262",2014,593,"Pieridae",6738,29
"3263",2014,594,"Hesperiidae",613,30
"3264",2014,594,"Lycaenidae",86,23
"3265",2014,594,"Nymphalidae",579,51
"3266",2014,594,"Papilionidae",18,7
"3267",2014,594,"Pieridae",136,19
"3268",2014,595,"Hesperiidae",2141,94
"3269",2014,595,"Lycaenidae",3338,49
"3270",2014,595,"Nymphalidae",3248,96
"3271",2014,595,"Papilionidae",216,21
"3272",2014,595,"Pieridae",1637,24
"3273",2014,616,"Hesperiidae",109,22
"3274",2014,616,"Lycaenidae",189,12
"3275",2014,616,"Nymphalidae",479,47
"3276",2014,616,"Papilionidae",109,10
"3277",2014,616,"Pieridae",189,13
"3278",2014,617,"Hesperiidae",218,34
"3279",2014,617,"Lycaenidae",425,19
"3280",2014,617,"Nymphalidae",1210,76
"3281",2014,617,"Papilionidae",213,27
"3282",2014,617,"Pieridae",1106,27
"3283",2014,618,"Hesperiidae",22,5
"3284",2014,618,"Lycaenidae",13,2
"3285",2014,618,"Nymphalidae",87,19
"3286",2014,618,"Papilionidae",54,5
"3287",2014,618,"Pieridae",65,7
"3288",2014,619,"Hesperiidae",2332,102
"3289",2014,619,"Lycaenidae",1308,56
"3290",2014,619,"Nymphalidae",4460,157
"3291",2014,619,"Papilionidae",232,40
"3292",2014,619,"Pieridae",2164,31
"3293",2014,620,"Hesperiidae",5612,162
"3294",2014,620,"Lycaenidae",4173,71
"3295",2014,620,"Nymphalidae",7123,230
"3296",2014,620,"Papilionidae",766,44
"3297",2014,620,"Pieridae",3631,62
"3298",2014,621,"Hesperiidae",792,53
"3299",2014,621,"Lycaenidae",227,28
"3300",2014,621,"Nymphalidae",867,75
"3301",2014,621,"Papilionidae",85,15
"3302",2014,621,"Pieridae",280,16
"3303",2014,622,"Hesperiidae",13767,625
"3304",2014,622,"Lycaenidae",4094,268
"3305",2014,622,"Nymphalidae",19315,646
"3306",2014,622,"Papilionidae",1715,191
"3307",2014,622,"Pieridae",8484,246
"3308",2014,622,"Riodinidae",33,1
"3309",2014,644,"Hesperiidae",142,21
"3310",2014,644,"Lycaenidae",338,10
"3311",2014,644,"Nymphalidae",515,33
"3312",2014,644,"Papilionidae",193,20
"3313",2014,644,"Pieridae",79,10
"3314",2014,646,"Hesperiidae",1317,72
"3315",2014,646,"Lycaenidae",598,28
"3316",2014,646,"Nymphalidae",3026,115
"3317",2014,646,"Papilionidae",1089,32
"3318",2014,646,"Pieridae",2580,30
"3319",2014,646,"Riodinidae",1,1
"3320",2014,647,"Hesperiidae",425,35
"3321",2014,647,"Lycaenidae",410,22
"3322",2014,647,"Nymphalidae",1568,71
"3323",2014,647,"Papilionidae",239,15
"3324",2014,647,"Pieridae",475,18
"3325",2014,647,"Riodinidae",21,1
"3326",2014,648,"Hesperiidae",2488,158
"3327",2014,648,"Lycaenidae",1295,91
"3328",2014,648,"Nymphalidae",3416,256
"3329",2014,648,"Papilionidae",760,80
"3330",2014,648,"Pieridae",2532,105
"3331",2014,648,"Riodinidae",36,2
"3332",2014,649,"Hesperiidae",12597,667
"3333",2014,649,"Lycaenidae",4189,313
"3334",2014,649,"Nymphalidae",6916,603
"3335",2014,649,"Papilionidae",3448,242
"3336",2014,649,"Pieridae",8591,302
"3337",2014,649,"Riodinidae",10,2
"3338",2014,672,"Hesperiidae",903,70
"3339",2014,672,"Lycaenidae",453,28
"3340",2014,672,"Nymphalidae",1732,91
"3341",2014,672,"Papilionidae",560,32
"3342",2014,672,"Pieridae",280,31
"3343",2014,673,"Hesperiidae",1670,86
"3344",2014,673,"Lycaenidae",484,28
"3345",2014,673,"Nymphalidae",1136,118
"3346",2014,673,"Papilionidae",244,33
"3347",2014,673,"Pieridae",675,37
"3348",2014,674,"Hesperiidae",212,17
"3349",2014,674,"Lycaenidae",121,5
"3350",2014,674,"Nymphalidae",109,21
"3351",2014,674,"Papilionidae",126,7
"3352",2014,674,"Pieridae",71,4
"3353",2014,675,"Hesperiidae",837,67
"3354",2014,675,"Lycaenidae",534,35
"3355",2014,675,"Nymphalidae",1504,97
"3356",2014,675,"Papilionidae",605,40
"3357",2014,675,"Pieridae",955,34
"3358",2014,675,"Riodinidae",6,1
"3359",2014,676,"Hesperiidae",5112,269
"3360",2014,676,"Lycaenidae",1794,94
"3361",2014,676,"Nymphalidae",3956,298
"3362",2014,676,"Papilionidae",1313,97
"3363",2014,676,"Pieridae",3792,84
"3364",2014,702,"Hesperiidae",1457,91
"3365",2014,702,"Lycaenidae",516,29
"3366",2014,702,"Nymphalidae",1713,106
"3367",2014,702,"Papilionidae",615,26
"3368",2014,702,"Pieridae",392,31
"3369",2014,703,"Hesperiidae",1794,88
"3370",2014,703,"Lycaenidae",618,25
"3371",2014,703,"Nymphalidae",1030,88
"3372",2014,703,"Papilionidae",180,19
"3373",2014,703,"Pieridae",388,25
"3374",2014,733,"Hesperiidae",556,39
"3375",2014,733,"Lycaenidae",180,15
"3376",2014,733,"Nymphalidae",626,36
"3377",2014,733,"Papilionidae",539,12
"3378",2014,733,"Pieridae",725,16
"3379",2014,733,"Riodinidae",16,1
"3380",2014,736,"Hesperiidae",238,17
"3381",2014,736,"Lycaenidae",238,15
"3382",2014,736,"Nymphalidae",451,15
"3383",2014,736,"Papilionidae",49,5
"3384",2014,736,"Pieridae",394,5
"3385",2015,507,"Hesperiidae",74,8
"3386",2015,507,"Lycaenidae",7,2
"3387",2015,507,"Nymphalidae",79,18
"3388",2015,507,"Pieridae",8,1
"3389",2015,534,"Hesperiidae",1061,45
"3390",2015,534,"Lycaenidae",278,25
"3391",2015,534,"Nymphalidae",3191,75
"3392",2015,534,"Papilionidae",32,4
"3393",2015,534,"Pieridae",448,23
"3394",2015,535,"Hesperiidae",437,33
"3395",2015,535,"Lycaenidae",241,25
"3396",2015,535,"Nymphalidae",467,71
"3397",2015,535,"Papilionidae",10,5
"3398",2015,535,"Pieridae",86,16
"3399",2015,536,"Hesperiidae",768,1
"3400",2015,536,"Lycaenidae",6,1
"3401",2015,536,"Nymphalidae",86,8
"3402",2015,536,"Papilionidae",2,1
"3403",2015,536,"Pieridae",15,1
"3404",2015,562,"Hesperiidae",665,68
"3405",2015,562,"Lycaenidae",830,79
"3406",2015,562,"Nymphalidae",3609,220
"3407",2015,562,"Papilionidae",71,19
"3408",2015,562,"Pieridae",509,48
"3409",2015,563,"Hesperiidae",1678,50
"3410",2015,563,"Lycaenidae",452,28
"3411",2015,563,"Nymphalidae",2366,125
"3412",2015,563,"Papilionidae",27,8
"3413",2015,563,"Pieridae",203,21
"3414",2015,563,"Riodinidae",2,1
"3415",2015,564,"Hesperiidae",39,7
"3416",2015,564,"Lycaenidae",2,2
"3417",2015,564,"Nymphalidae",69,14
"3418",2015,564,"Papilionidae",5,2
"3419",2015,564,"Pieridae",15,3
"3420",2015,565,"Hesperiidae",385,11
"3421",2015,565,"Lycaenidae",10,2
"3422",2015,565,"Nymphalidae",143,23
"3423",2015,565,"Pieridae",9,2
"3424",2015,566,"Hesperiidae",1230,26
"3425",2015,566,"Lycaenidae",320,16
"3426",2015,566,"Nymphalidae",1072,45
"3427",2015,566,"Papilionidae",10,3
"3428",2015,566,"Pieridae",283,8
"3429",2015,567,"Hesperiidae",10,3
"3430",2015,567,"Nymphalidae",82,9
"3431",2015,567,"Pieridae",10,2
"3432",2015,568,"Hesperiidae",179,18
"3433",2015,568,"Lycaenidae",91,10
"3434",2015,568,"Nymphalidae",755,36
"3435",2015,568,"Papilionidae",15,4
"3436",2015,568,"Pieridae",264,8
"3437",2015,589,"Hesperiidae",97,17
"3438",2015,589,"Lycaenidae",331,4
"3439",2015,589,"Nymphalidae",415,24
"3440",2015,589,"Papilionidae",33,6
"3441",2015,589,"Pieridae",2259,9
"3442",2015,590,"Hesperiidae",259,43
"3443",2015,590,"Lycaenidae",336,30
"3444",2015,590,"Nymphalidae",1752,123
"3445",2015,590,"Papilionidae",47,13
"3446",2015,590,"Pieridae",551,26
"3447",2015,591,"Hesperiidae",264,50
"3448",2015,591,"Lycaenidae",1037,40
"3449",2015,591,"Nymphalidae",1406,97
"3450",2015,591,"Papilionidae",78,15
"3451",2015,591,"Pieridae",268,21
"3452",2015,592,"Hesperiidae",633,82
"3453",2015,592,"Lycaenidae",245,39
"3454",2015,592,"Nymphalidae",1152,126
"3455",2015,592,"Papilionidae",46,18
"3456",2015,592,"Pieridae",714,58
"3457",2015,593,"Hesperiidae",6906,104
"3458",2015,593,"Lycaenidae",2037,51
"3459",2015,593,"Nymphalidae",6170,144
"3460",2015,593,"Papilionidae",209,15
"3461",2015,593,"Pieridae",5570,25
"3462",2015,594,"Hesperiidae",416,40
"3463",2015,594,"Lycaenidae",202,34
"3464",2015,594,"Nymphalidae",446,63
"3465",2015,594,"Papilionidae",86,10
"3466",2015,594,"Pieridae",362,21
"3467",2015,595,"Hesperiidae",1652,98
"3468",2015,595,"Lycaenidae",4763,77
"3469",2015,595,"Nymphalidae",3961,153
"3470",2015,595,"Papilionidae",170,23
"3471",2015,595,"Pieridae",2384,37
"3472",2015,616,"Hesperiidae",180,21
"3473",2015,616,"Lycaenidae",61,7
"3474",2015,616,"Nymphalidae",436,35
"3475",2015,616,"Papilionidae",47,10
"3476",2015,616,"Pieridae",95,9
"3477",2015,617,"Hesperiidae",135,14
"3478",2015,617,"Lycaenidae",112,8
"3479",2015,617,"Nymphalidae",606,29
"3480",2015,617,"Papilionidae",25,5
"3481",2015,617,"Pieridae",224,7
"3482",2015,618,"Hesperiidae",40,14
"3483",2015,618,"Lycaenidae",70,6
"3484",2015,618,"Nymphalidae",211,29
"3485",2015,618,"Papilionidae",65,8
"3486",2015,618,"Pieridae",30,7
"3487",2015,619,"Hesperiidae",2324,126
"3488",2015,619,"Lycaenidae",1355,61
"3489",2015,619,"Nymphalidae",6407,172
"3490",2015,619,"Papilionidae",189,26
"3491",2015,619,"Pieridae",1828,34
"3492",2015,620,"Hesperiidae",8962,229
"3493",2015,620,"Lycaenidae",3012,111
"3494",2015,620,"Nymphalidae",15773,253
"3495",2015,620,"Papilionidae",1054,49
"3496",2015,620,"Pieridae",4598,67
"3497",2015,621,"Hesperiidae",1173,72
"3498",2015,621,"Lycaenidae",506,50
"3499",2015,621,"Nymphalidae",1225,104
"3500",2015,621,"Papilionidae",117,23
"3501",2015,621,"Pieridae",504,23
